default,revolvingutilizationofunsecuredlines,age,numberoftime3059dayspastduenotworse,debtratio,monthlyincome,numberofopencreditlinesandloans,numberoftimes90dayslate,numberrealestateloansorlines,numberoftime6089dayspastduenotworse,numberofdependents,total_late_payments,has_late_payments,income_to_debt,age_group
0,0.062026055,72,0,0.036646308,1800.0,5,0,0,0,0,0,0,26.5630297664249,3
0,0.001635323,80,0,0.122026887,2900.0,6,0,0,0,0,0,0,8.128304506314949,3
0,0.079629024,37,0,0.115376925,5000.0,14,0,0,0,1,0,0,8.59276871252613,1
0,0.240306633,57,0,0.439149811,2916.0,6,4,0,0,0,4,1,2.2719537189577483,2
0,0.06357457,35,0,0.189400883,12000.0,11,0,2,0,4,0,0,5.252076483279755,1
0,0.188636897,45,0,0.332234239,7581.0,14,0,2,0,2,0,0,3.000892114210389,1
0,0.900016664,31,0,0.388383046,3184.0,5,0,1,0,4,0,0,2.568165230285861,1
0,0.030994834,59,0,0.279240253,3000.0,5,0,0,0,1,0,0,3.5683667470854017,2
0,0.061221117,50,0,0.293268163,4500.0,11,0,1,0,2,0,0,3.3982609256985774,2
0,0.002548479,48,0,0.290674319,3484.0,19,0,2,0,0,0,0,3.4284814769722662,2
0,0.406665493,39,2,0.463765797,6250.0,11,0,1,0,2,2,1,2.1516213250950567,1
0,0.994728231,49,6,1050.0,5400.0,10,0,0,0,0,6,1,0.0009523800453523377,2
0,0.004902298,76,0,0.008796481,2500.0,19,0,0,0,0,0,0,102.07747047128454,3
0,0.37729195,50,0,3383.0,5400.0,14,0,2,0,0,0,0,0.0002955955378079995,2
0,0.086960042,59,0,0.335199701,2678.0,9,0,0,0,0,0,0,2.974422633409778,2
0,0.037520236,44,0,0.220424915,8283.0,4,0,1,0,2,0,0,4.51620360789119,1
0,0.315937407,30,0,0.398518925,7291.0,9,0,2,0,0,0,0,2.5030103392473833,0
0,0.775965994,56,0,0.219832465,4416.0,6,0,0,0,0,0,0,4.528319692487243,2
1,0.618094135,35,0,0.775358813,6200.0,8,0,1,0,1,0,0,1.2880642085272496,1
0,0.9999999,37,1,323.0,5400.0,1,0,0,0,0,1,1,0.003095965647165179,1
0,0.0,53,0,0.336375489,2300.0,7,0,1,0,2,0,0,2.9640564670659875,2
0,0.546881009,56,0,0.459378134,2990.0,4,0,1,0,0,0,0,2.1721274885744246,2
0,0.128492243,31,1,0.19296,6249.0,8,0,0,0,0,1,1,5.1557022066405445,1
0,0.190565644,50,2,0.231215241,8450.0,11,0,2,0,1,2,1,4.306349556099981,2
0,0.055459272,80,0,0.004248938,4000.0,1,0,0,0,0,0,0,190.51472888420477,3
0,0.390584377,47,0,292.0,5400.0,1,0,0,0,0,0,0,0.003424645806007514,2
0,0.165740946,26,0,1.279301746,400.0,5,0,0,0,0,0,0,0.7810658722635219,0
0,0.056498431,62,0,345.0,5400.0,6,0,0,0,0,0,0,0.0028985423230657305,3
0,0.140617571,35,0,0.41919651,5500.0,11,0,2,0,0,0,0,2.379838899661494,1
0,0.011536233,64,0,4272.0,5400.0,10,0,2,0,0,0,0,0.00023408234220918955,3
0,0.602437778,59,2,1931.0,5400.0,6,0,0,0,0,2,1,0.000517866122285799,2
0,0.078572482,61,0,0.477770687,4700.0,10,0,2,0,0,0,0,2.088682593051065,3
0,0.049902412,64,0,0.181652491,9875.0,8,0,2,0,1,0,0,5.474877427212312,3
0,0.160854453,84,0,0.20019995,4000.0,13,0,0,0,0,0,0,4.970180161575587,3
0,0.004581652,89,0,0.000820793,3654.0,2,0,0,0,0,0,0,549.2112502629349,3
1,0.702766687,61,1,0.459813832,9990.0,20,0,2,0,1,1,1,2.1700737490015274,3
0,0.104764842,36,0,0.63393022,5416.0,12,0,1,0,0,0,0,1.574976223371444,1
0,0.055367495,48,0,0.003888529,10800.0,7,0,0,0,0,0,0,204.56051298867206,2
0,0.995500225,39,0,1.05935153,5458.0,9,0,2,0,0,0,0,0.9430834696866992,1
0,0.244658987,53,0,0.915542229,2000.0,13,0,1,0,0,0,0,1.091057202122653,2
0,0.329666896,57,0,1220.0,5400.0,7,0,1,0,2,0,0,0.0008196714592856891,2
0,0.016899495,74,0,0.047213479,5400.0,16,0,0,0,0,0,0,20.741087777548678,3
0,0.087636749,28,0,0.394862329,6500.0,5,0,2,0,0,0,0,2.5261307448125483,0
0,0.116641399,67,0,0.292227703,7500.0,7,0,2,0,0,0,0,3.410318976580463,3
0,0.013416294,56,0,0.225384505,6956.0,6,0,2,0,2,0,0,4.417263451842695,2
0,0.021301088,86,0,0.005962685,10397.0,9,0,0,0,0,0,0,143.6227547275225,3
0,0.099298145,64,0,0.512849162,10739.0,19,0,4,0,0,0,0,1.9460963916099567,3
0,0.021755567,89,0,0.005623828,4800.0,13,0,0,0,0,0,0,150.97010369230603,3
0,0.075056906,63,1,0.025444766,4833.0,10,0,0,0,1,1,1,37.81466623678954,3
0,0.383381265,29,0,0.075994934,15000.0,11,0,0,0,0,0,0,12.9878674874895,0
0,0.500998004,42,0,0.001521408,4600.0,1,0,0,0,0,0,0,396.60380231997357,1
0,0.015047141,69,0,65.0,5400.0,6,0,1,0,0,0,0,0.015384378701866123,3
0,0.021136163,59,0,0.221970404,7500.0,9,0,1,0,0,0,0,4.484900157421789,2
0,0.015206443,33,3,0.282555283,17500.0,9,1,2,0,0,4,1,3.5266491578645707,1
0,0.006716555,64,0,0.154877548,7308.0,7,0,2,0,0,0,0,6.415292085554232,3
0,0.344675962,64,0,3728.0,0.0,11,0,2,0,0,0,0,0.000268240271394777,3
0,0.030706568,63,0,0.148272699,6541.0,3,0,1,0,0,0,0,6.699148650082357,3
0,0.725643214,67,1,0.683797288,1400.0,13,0,0,0,0,1,1,1.4602861569743835,3
0,0.005687865,46,0,0.252499546,5500.0,7,0,2,0,2,0,0,3.944780240355933,2
1,0.9999999,60,2,521.0,5400.0,2,0,0,0,0,2,1,0.0019193821125103407,2
0,0.833423375,31,0,2.969875092,1360.0,15,0,2,0,0,0,0,0.33660115926543305,1
0,0.130220414,57,0,4497.0,5400.0,7,0,1,0,0,0,0,0.00022237041975307542,2
0,0.127120275,62,0,0.076048805,5982.0,18,0,0,0,0,0,0,12.97878662751486,3
0,0.00411102,60,0,0.000705816,7083.0,4,0,0,0,0,0,0,586.2296988655283,2
0,0.963355923,29,1,0.476174608,3000.0,13,0,0,0,0,1,1,2.0956689296426267,0
0,0.011372219,75,0,0.008099595,6666.0,5,0,0,0,0,0,0,109.89500082146515,3
0,0.9999999,39,0,0.001817631,3300.0,1,0,0,0,3,0,0,354.90807703350794,1
0,0.633441359,65,1,2073.0,5400.0,7,0,1,0,0,1,1,0.00048239243492887845,3
1,0.986575264,47,1,3205.0,5400.0,9,5,1,3,0,9,1,0.00031201238314746235,2
0,0.806519348,40,0,0.736427683,2412.0,5,2,1,0,3,2,1,1.3560651750037434,1
0,0.895129596,30,1,0.331532018,3700.0,12,0,0,0,0,1,1,3.0072292166464405,0
0,0.670047136,59,0,0.188911023,3011.0,4,0,0,0,0,0,0,5.2656237863559925,2
0,0.299339064,66,0,6237.0,5400.0,11,0,2,0,1,0,0,0.00016033346796000194,3
0,0.000688162,44,0,0.268450624,10500.0,15,0,1,0,0,0,0,3.711255090654382,1
0,0.015094571,54,0,0.185354256,10514.0,13,0,1,0,5,0,0,5.366123755177344,2
0,0.9999999,38,0,1.174342844,4450.0,2,1,0,0,2,1,1,0.8508155770079288,1
0,0.303575739,40,0,0.49296062,4900.0,10,0,1,0,1,0,0,2.024452880474561,1
0,0.406689833,59,0,0.400782439,4600.0,11,0,0,0,0,0,0,2.4889091780340356,2
1,0.540378101,54,0,0.527795128,1600.0,9,0,0,0,1,0,0,1.8910915533245989,2
0,0.010092677,56,0,0.093145069,4390.0,14,0,0,0,0,0,0,10.621905221610705,2
0,0.037569085,66,0,2202.0,5400.0,10,0,2,0,0,0,0,0.0004541324004848317,3
1,0.712306747,60,2,0.738910595,4350.0,16,5,1,0,0,7,1,1.351514638062454,2
0,0.0,68,0,45.0,5400.0,11,0,0,0,0,0,0,0.022221728406035424,3
0,0.0,39,0,0.674297924,3275.0,6,0,1,0,2,0,0,1.480827890120983,1
0,0.070040433,46,0,0.438324934,8333.0,7,0,1,0,2,0,0,2.2762195418664763,2
0,0.247479015,62,0,2561.0,5400.0,8,0,1,0,2,0,0,0.00039047231922205417,3
0,0.9999999,29,0,0.0,2500.0,0,0,0,0,0,0,0,1000.0,0
0,0.45709601,34,0,0.199887069,7083.0,6,0,0,0,3,0,0,4.977921202085934,1
1,0.603218624,47,2,0.453640578,7333.0,11,1,2,4,0,7,1,2.1995396988079667,2
0,0.148462124,57,2,3465.0,5400.0,11,0,2,0,2,2,1,0.00028860020531018603,2
1,0.0,25,0,0.101092896,1463.0,4,0,0,0,1,0,0,9.795000819645669,0
0,0.882957954,56,0,605.0,0.0,2,0,1,0,1,0,0,0.0016528898299341655,2
0,0.150428441,60,0,2476.0,5400.0,11,0,2,0,0,0,0,0.00040387705820797324,2
0,0.045710095,68,0,0.005828397,10465.0,4,0,0,0,0,0,0,146.44725548324152,3
0,0.128777416,31,0,0.027588964,2500.0,3,0,0,0,0,0,0,34.97853227560117,1
0,0.022331845,38,1,1.006817562,3666.0,9,1,1,1,0,3,1,0.9922430782169682,1
0,0.704242874,50,0,7899.0,5400.0,30,0,1,0,0,0,0,0.00012659828755560355,2
0,0.812686228,43,0,0.655458451,6750.0,14,0,4,0,0,0,0,1.5233256552287116,1
0,0.019762645,55,0,0.502623907,5144.0,21,0,1,0,0,0,0,1.985608677627768,2
0,0.017663723,35,0,0.00935333,6200.0,3,0,0,0,3,0,0,96.5872815799361,1
0,0.050639599,34,1,0.267224028,6458.0,7,0,1,0,2,1,1,3.7282267642330686,1
0,0.266263493,79,0,0.355397601,2250.0,15,0,0,0,1,0,0,2.8058550259433424,3
0,0.0058441,65,0,0.002380386,4200.0,6,0,0,0,0,0,0,295.8242046914169,3
0,0.9999999,29,0,0.023809524,2099.0,1,2,0,1,0,3,1,40.3071014179877,0
0,0.9999999,40,0,1.079973342,3000.0,5,0,2,0,1,0,0,0.9250921934391239,1
0,0.802754457,29,0,0.073369948,7100.0,6,0,0,0,1,0,0,13.446291504735218,0
0,0.583147228,46,0,0.689862028,5000.0,7,0,2,0,2,0,0,1.4474670186968215,2
0,0.056937827,61,0,29.0,5400.0,2,0,0,0,0,0,0,0.034481569601048236,3
1,1.122503329,34,2,1.800498753,400.0,3,1,0,2,1,5,1,0.5550933623099766,1
0,0.038497367,72,0,0.190696891,11866.0,5,0,2,0,0,0,0,5.216568692290372,3
0,0.19271242,43,0,0.405179479,6100.0,7,0,3,0,3,0,0,2.4619658345664477,1
0,0.465270254,43,0,0.283903676,7100.0,8,0,2,0,2,0,0,3.5099582218096756,1
0,0.962075848,27,0,0.004261796,3284.0,1,0,0,0,0,0,0,190.04917712507287,0
0,0.225922969,29,0,0.451849384,3000.0,9,0,0,0,0,0,0,2.2082397267873946,0
0,0.620875825,60,1,1.366097705,5096.0,9,0,3,0,1,1,1,0.7314766138093985,2
0,0.096836298,68,0,0.198160368,5000.0,3,0,0,0,0,0,0,5.021079294249948,3
0,0.055106619,47,0,1446.0,5400.0,6,0,1,0,0,0,0,0.0006915624539678742,2
0,0.083410897,58,0,0.494297766,6400.0,12,0,2,0,4,0,0,2.0189875033678226,2
0,0.15679665,57,0,0.108978204,5000.0,13,0,0,0,1,0,0,9.092710770217707,2
0,0.006729945,64,0,2.072069546,10697.0,15,0,11,0,0,0,0,0.4823764846333815,3
0,0.032016161,60,0,0.163052309,16000.0,7,0,1,0,0,0,0,6.095616734050357,2
0,0.454723102,61,0,0.307854683,9000.0,8,0,1,0,0,0,0,3.23776861754756,3
0,0.009570229,53,0,0.002117398,8500.0,9,0,0,0,0,0,0,320.7803430938238,2
0,0.019805441,89,0,30.0,5400.0,3,0,0,0,0,0,0,0.033332222259258026,3
0,0.126866124,44,0,0.411244348,5086.0,7,0,1,0,0,0,0,2.4257458103464407,1
1,0.630144195,53,0,2829.0,5400.0,9,0,1,0,0,0,0,0.00035348167073818635,2
0,0.009892886,68,0,0.233709677,6199.0,8,0,1,0,0,0,0,4.26058274538037,3
0,0.0,37,0,0.20399184,25000.0,10,0,1,0,2,0,0,4.878242958353854,1
0,0.89837377,50,0,0.302631579,7599.0,13,0,1,0,1,0,0,3.2934650713653206,2
1,0.9999999,28,0,0.0,2925.0,0,0,0,0,0,0,0,1000.0,0
0,0.0,61,0,0.312114433,14750.0,10,0,3,0,0,0,0,3.193720552638977,3
0,0.904404434,43,0,0.143313429,7200.0,8,0,0,0,2,0,0,6.929362062348336,1
0,0.154581142,45,0,0.613560268,3583.0,11,0,2,0,0,0,0,1.6271797121775533,1
0,0.148121914,45,0,0.282024578,4800.0,7,0,1,0,0,0,0,3.5332620476515646,1
0,1.028394321,36,1,0.882121807,2035.0,7,0,1,0,0,1,1,1.132346627694587,1
0,0.063913318,73,0,0.019135877,8308.0,11,0,0,0,0,0,0,49.66259974671081,3
0,0.9999999,31,0,1.28462792,1840.0,3,0,1,0,1,0,0,0.7778300272134726,1
0,0.095865709,43,0,87.0,5400.0,4,0,0,0,0,0,0,0.011494120757232674,1
0,0.01477916,78,0,0.093669011,2700.0,10,0,0,0,0,0,0,10.563118695726102,3
0,0.084100548,42,0,0.764434575,5853.0,9,1,1,0,1,1,1,1.306447386440572,1
0,0.475099177,68,0,0.204493235,11750.0,7,0,2,1,1,1,1,4.866340247161908,3
0,0.370185979,49,0,0.42068348,6700.0,19,0,2,0,3,0,0,2.3714469440443815,2
0,0.043639943,61,1,482.0,5400.0,8,0,1,0,0,1,1,0.002074684492355825,3
0,0.345607727,31,0,0.091989178,8500.0,11,0,0,0,0,0,0,10.753939560579834,1
0,0.0,71,0,0.086277497,10500.0,12,0,1,0,0,0,0,11.457707133833136,3
0,0.014370104,65,0,0.230283448,6808.0,7,0,1,0,1,0,0,4.32369894450899,3
0,0.574985571,52,0,3.103431725,8333.0,9,0,2,0,2,0,0,0.3221201458376412,2
0,0.303014649,37,1,0.209350434,7250.0,7,0,1,0,2,1,1,4.753971650945108,1
0,0.17541282,32,0,0.600096946,4125.0,14,0,2,0,0,0,0,1.6636251550677486,1
0,0.548450074,53,0,0.303856642,7700.0,5,0,1,0,2,0,0,3.280230318878865,2
0,0.715663562,33,1,0.193508691,6500.0,9,0,0,0,0,1,1,5.141158448287537,1
0,0.044391122,50,0,0.432757151,12900.0,12,0,2,0,0,0,0,2.305437495830472,2
0,0.065984536,50,0,0.401401255,6850.0,8,0,1,0,0,0,0,2.4850817127794493,2
0,0.098668252,62,0,0.285780948,15000.0,12,0,2,0,0,0,0,3.4869819873808354,3
1,0.9999999,52,0,0.0,5400.0,1,0,0,0,2,0,0,1000.0,2
0,0.067017632,54,0,0.271793473,11000.0,8,0,1,0,5,0,0,3.665776856765191,2
0,0.875601629,37,1,0.842840512,858.0,6,0,0,0,0,1,1,1.185058059881344,1
0,0.000599691,39,0,1120.5,1.0,6,0,2,0,2,0,0,0.0008924579273021622,1
0,0.050885017,44,1,3806.0,5400.0,13,0,6,0,0,1,1,0.00026274296827562575,1
0,0.572854291,54,0,0.626330418,14750.0,6,0,3,0,4,0,0,1.5940562920384327,2
0,0.895192949,44,3,0.25810443,4040.0,7,0,0,0,0,3,1,3.859447713804044,1
0,0.12269813,42,0,0.078640453,3000.0,19,0,0,0,0,0,0,12.556432847010552,1
1,0.601914012,56,0,0.05291601,4440.0,2,1,0,1,2,2,1,18.547366542887726,2
0,0.056756135,54,0,0.319816514,5449.0,5,0,1,0,1,0,0,3.1170465246062737,2
0,0.18058995,40,1,0.27934723,14583.0,5,0,1,0,0,1,1,3.56700510292183,1
0,0.996900155,36,0,0.108679971,8317.0,7,0,0,0,2,0,0,9.11743494169961,1
0,0.001319947,50,0,0.59989567,7667.0,10,0,2,0,1,0,0,1.6641824029119732,2
0,0.284079777,41,1,0.380233356,7284.0,14,0,2,0,2,1,1,2.623065333244345,1
0,0.032007179,78,0,0.454426895,6900.0,12,0,3,0,0,0,0,2.1957420850167404,3
0,0.009605653,65,0,0.271490507,6688.0,5,0,1,0,0,0,0,3.6698526161867355,3
0,0.49770465,50,1,0.550202884,11582.0,18,0,5,0,1,1,1,1.8142140199687347,2
1,0.9999999,27,0,0.164275798,2160.0,1,0,0,1,0,1,1,6.050492643817094,0
0,0.003082456,36,0,0.000409584,4882.0,7,0,0,0,1,0,0,709.4291649167415,1
0,0.9999999,39,0,0.14528703,1410.0,1,0,0,0,3,0,0,6.835876017169806,1
0,0.09571992,70,0,3826.0,5400.0,13,0,2,0,0,0,0,0.00026136950826724823,3
0,0.018863208,63,1,0.025096919,4900.0,10,0,1,0,0,1,1,38.31869961354442,3
0,0.059836435,71,0,0.73742086,3000.0,24,0,2,1,0,1,1,1.35424126561105,3
0,0.922799826,53,0,0.57064444,4918.0,7,0,1,0,0,0,0,1.7493391521484927,2
0,0.026693784,54,0,18.0,5400.0,4,0,0,0,0,0,0,0.0555524693072607,2
0,0.770994889,47,0,0.256445447,10200.0,12,0,0,0,4,0,0,3.8843180629253857,2
0,0.311430877,78,1,0.18792483,2500.0,13,0,0,0,0,1,1,5.293110492675844,3
0,0.778668034,56,0,0.410165705,5370.0,6,0,1,0,1,0,0,2.4321094581562925,2
0,0.9999999,34,0,0.0,0.0,0,0,0,0,0,0,0,1000.0,1
0,0.309570186,83,1,0.662687396,3601.0,4,0,2,0,1,1,1,1.5067334501558018,3
0,0.0,73,0,0.0,3440.0,5,0,0,0,0,0,0,1000.0,3
1,1.009092719,33,1,0.661112535,3900.0,6,0,2,2,0,3,1,1.510317275597267,1
1,0.9999999,45,1,0.095800988,5667.0,3,3,0,1,2,5,1,10.330473073270698,1
0,0.032592731,47,0,11.11442786,200.0,3,0,1,0,0,0,0,0.0899650479131444,2
0,0.003320772,65,0,0.174920598,8500.0,5,0,1,0,1,0,0,5.684382678144375,3
0,0.107509088,39,0,0.244783516,7667.0,14,0,2,0,0,0,0,4.068621103133703,1
0,0.053121888,64,0,0.279296094,7500.0,16,0,1,0,0,0,0,3.5676558518150454,3
0,0.149359845,39,0,0.585646001,14016.0,8,0,3,0,1,0,0,1.7046055002427265,1
1,0.334703316,42,0,5152.0,5400.0,14,0,2,0,0,0,0,0.000194099341207426,1
1,0.901911626,49,0,0.483988545,3840.0,12,0,0,0,1,0,0,2.0619043693083516,2
0,0.490657176,51,0,0.643726046,6000.0,11,0,2,0,2,0,0,1.551046380403251,2
0,0.131352384,39,0,0.133609878,10365.0,11,0,1,0,0,0,0,7.428875316267653,1
0,0.126805254,49,0,2888.0,5400.0,7,0,1,0,0,0,0,0.00034626026791541965,2
0,0.122289591,66,0,0.749531309,8000.0,15,0,1,0,0,0,0,1.3323894526563982,3
0,0.008594153,69,0,1164.0,5400.0,9,0,2,0,0,0,0,0.0008591057911462275,3
0,0.002956232,57,0,0.002771855,4689.0,12,0,0,0,0,0,0,265.12153834121403,2
0,0.044090924,47,2,0.720263987,13333.0,16,0,7,0,4,2,1,1.3864549152930326,2
0,0.118786717,43,0,0.264911696,3000.0,5,0,0,0,1,0,0,3.760646917915187,1
0,0.12504076,42,0,0.493750446,14000.0,12,0,1,0,0,0,0,2.021221017757304,1
0,0.690776809,60,4,0.662095565,14000.0,21,0,4,0,2,4,1,1.5080782511341333,2
0,0.822971159,30,0,0.438326669,3250.0,9,0,0,0,0,0,0,2.2762105525626537,0
0,0.176717198,84,3,0.185168072,8656.0,14,0,1,0,0,3,1,5.371490338042498,3
0,0.086183909,65,0,2481.0,5400.0,6,0,1,0,0,0,0,0.0004030631184751638,3
0,0.9999999,47,0,0.217111611,6217.0,6,0,2,0,0,0,0,4.584808646431941,2
0,0.388322336,41,0,0.115768463,500.0,1,0,0,0,2,0,0,8.5639561771058,1
0,0.0,66,0,0.065113668,3562.0,6,0,0,0,1,0,0,15.12546543325958,3
0,0.139500248,38,0,0.53150804,2300.0,11,0,1,0,1,0,0,1.8779059185660372,1
0,0.734649589,42,0,0.503165576,9318.0,8,0,2,0,1,0,0,1.9834753652438974,1
0,0.084430151,53,0,0.203075957,9557.0,6,0,2,0,0,0,0,4.900136276219937,2
0,0.679754683,42,0,0.074792899,4224.0,4,0,0,0,1,0,0,13.193848146644978,1
0,0.014333402,70,0,0.492688414,8000.0,14,0,3,0,1,0,0,2.025569107238559,3
0,0.149332047,42,0,0.223664503,2002.0,7,0,0,0,0,0,0,4.451081442091455,1
0,0.640428696,33,0,0.488139699,9906.0,10,0,3,0,2,0,0,2.0444057230366,1
0,0.040578751,48,0,0.039745032,8000.0,10,0,0,0,3,0,0,24.542869422706552,2
0,0.82183187,43,1,0.880984426,5200.0,11,0,2,0,0,1,1,1.1338068683766078,1
0,0.9999999,26,0,0.0,1200.0,0,1,0,0,0,1,1,1000.0,0
0,0.280972976,56,1,0.218104063,2805.0,7,0,1,1,0,2,1,4.564041334094293,2
0,0.397704381,70,1,3012.0,5400.0,12,0,1,0,0,1,1,0.0003320052018575027,3
0,0.9999999,61,0,0.555429963,11500.0,3,0,2,0,0,0,0,1.7971713719521605,3
0,0.9999999,32,1,0.167270094,2761.0,4,0,0,0,0,1,1,5.942826655816808,1
0,0.942737684,29,0,0.212478185,4583.0,5,0,0,0,0,0,0,4.684319383734689,0
0,0.9999999,45,0,14.0,5400.0,2,0,0,0,0,0,0,0.07142346975216056,1
0,0.16642463,55,0,0.245381439,4600.0,5,0,1,0,1,0,0,4.058747298736249,2
0,0.041856289,46,0,0.22711582,8400.0,5,0,1,0,0,0,0,4.383738050258855,2
0,0.295434339,58,0,0.570589737,7833.0,20,0,3,0,2,0,0,1.7495065696044854,2
0,0.352297886,66,0,0.372533544,3800.0,11,0,0,0,0,0,0,2.677135738042311,3
1,0.078756335,33,0,0.286417323,5079.0,5,1,1,0,0,1,1,3.479261408332023,1
0,0.080296253,59,0,0.449910018,5000.0,11,0,1,0,0,0,0,2.2177373757085164,2
0,0.009308922,69,0,0.002749656,8000.0,4,0,0,0,0,0,0,266.69113113309595,3
0,0.0,38,1,0.075978292,3500.0,5,1,0,0,1,2,1,12.990675345199916,1
0,0.07303006,79,0,57.0,5400.0,2,0,0,0,0,0,0,0.0175435518675111,3
0,0.000693849,46,0,0.303874308,5600.0,10,1,2,0,3,1,1,3.2800402453066004,2
0,0.179420028,52,0,111.0,5400.0,6,0,0,0,0,0,0,0.00900892784749687,2
0,0.85680716,58,0,0.279249164,11666.0,4,0,1,0,0,0,0,3.568253284780539,2
0,1.169718105,29,0,0.631954351,700.0,4,0,0,3,0,3,1,1.5798927654421007,0
0,0.046580107,34,0,0.359825663,7800.0,10,0,1,0,3,0,0,2.771421499473556,1
0,0.026070098,52,0,0.074205732,4500.0,9,0,0,0,0,0,0,13.29685880858124,2
0,1.017964072,38,2,0.094263271,4200.0,7,2,0,0,6,4,1,10.4972251057808,1
0,0.002407744,42,0,0.26362273,6000.0,7,0,1,0,2,0,0,3.7789648682106782,1
0,0.069330445,41,0,0.285457163,8333.0,8,0,1,0,0,0,0,3.4909233531716573,1
0,0.399467677,55,0,0.229617824,32000.0,16,0,3,0,1,0,0,4.336178282559808,2
0,0.029230207,63,0,0.004965138,9465.0,12,0,0,0,0,0,0,167.64071510164558,3
0,0.988743179,65,0,0.306432564,12700.0,8,0,2,0,3,0,0,3.252745860715002,3
0,0.08238113,47,0,0.356664185,9400.0,11,0,1,0,5,0,0,2.795918747078352,2
1,0.784053156,34,0,0.077909828,5300.0,3,3,0,0,0,3,1,12.672692684110274,1
0,0.018256504,87,0,13.0,5400.0,2,0,0,0,0,0,0,0.07691716021844473,3
0,0.035783423,65,0,90.0,5400.0,5,0,0,0,0,0,0,0.011110987655692715,3
0,0.635436456,29,0,0.250610975,4500.0,3,0,1,0,2,0,0,3.9743894319395245,0
0,0.024887506,80,0,0.678013293,11133.0,7,0,3,0,0,0,0,1.472725218061379,3
0,0.249045403,55,0,1.249583333,2399.0,11,0,2,0,0,0,0,0.7996268410207577,2
0,0.129874458,40,0,0.165934797,7514.0,9,0,0,0,1,0,0,5.990362812134369,1
0,0.51006999,68,0,0.129832045,3750.0,4,0,0,0,0,0,0,7.643387367368598,3
0,0.07703698,42,0,0.284839395,8000.0,6,0,1,0,2,0,0,3.4984680820500618,1
1,0.9999999,53,1,0.123888378,3260.0,1,0,0,0,0,1,1,8.0071501929507,2
0,0.00979231,82,0,0.004892576,4700.0,11,0,0,0,0,0,0,169.7050661713994,3
0,0.738104538,72,0,3235.0,5400.0,10,0,0,0,0,0,0,0.00030911891526463203,3
0,0.14998889,54,0,64.0,0.0,1,0,0,0,3,0,0,0.015624755863189637,2
0,0.370348885,60,0,0.657638595,4725.0,6,0,2,0,0,0,0,1.518283331088425,2
0,0.103405682,38,0,0.009473492,5488.0,1,0,0,0,0,0,0,95.4791391448048,1
0,0.141323912,36,0,0.567266495,3500.0,5,0,2,0,2,0,0,1.7597377441723006,1
0,0.43995708,53,0,0.527920962,6983.0,12,0,2,0,2,0,0,1.8906416494039424,2
0,0.280819592,62,0,4603.0,5400.0,14,0,2,0,0,0,0,0.00021724957261577826,3
0,0.383205579,41,0,694.0,0.0,4,0,0,0,0,0,0,0.0014409201139479627,1
0,0.9999999,35,1,0.364468864,2183.0,7,0,0,0,1,1,1,2.736211202933008,1
0,0.293429515,40,0,1.491005996,1500.0,10,0,1,0,2,0,0,0.6702385933306934,1
0,0.879677639,43,0,0.191707772,7500.0,3,0,0,0,2,0,0,5.189204304640085,1
0,0.046315895,69,0,0.282977954,8300.0,7,0,2,0,1,0,0,3.52140011544699,3
0,0.003357132,75,0,4.0,5400.0,7,0,0,0,0,0,0,0.2499375156210947,3
0,0.9999999,78,0,61.0,5400.0,4,0,0,0,0,0,0,0.016393173882395373,3
1,0.937503125,43,4,0.437582563,12111.0,15,0,4,0,2,4,1,2.2800724068001763,1
0,0.426804879,54,0,0.312353817,4702.0,5,0,1,0,3,0,0,3.1912807368164278,2
0,0.003860286,80,0,2.0,5400.0,1,0,0,0,0,0,0,0.49975012493753124,3
0,0.611937509,52,0,0.461005999,6500.0,10,0,2,0,0,0,0,2.164474059134457,2
0,0.553406334,48,2,0.237107202,6650.0,12,0,0,0,2,2,1,4.1997889673240545,2
0,0.181591476,29,0,0.193561288,5000.0,4,0,1,0,0,0,0,5.139768605972633,0
0,0.410430839,54,1,0.469260065,3675.0,9,1,1,0,2,2,1,2.1264829281219106,2
0,0.293861203,30,0,0.400406129,5416.0,9,0,1,0,0,0,0,2.4912424792597028,0
0,0.786035661,68,0,0.510542757,5121.0,4,0,1,0,0,0,0,1.9548708027157153,3
0,0.014787177,76,0,32.0,5400.0,5,0,0,0,0,0,0,0.031249023468016626,3
0,0.189162822,66,0,0.458011696,8549.0,12,0,3,0,1,0,0,2.178593723677141,3
0,0.278903699,65,0,717.0,5400.0,16,0,0,0,0,0,0,0.001394698194284248,3
0,0.010835993,69,0,0.558242269,4300.0,10,0,2,0,0,0,0,1.7881337935849053,3
0,0.255769042,73,0,0.3592553,11225.0,16,0,2,1,0,1,1,2.7758092663730416,3
1,0.9999999,31,0,0.0,1600.0,0,2,0,0,0,2,1,1000.0,1
0,0.064059998,58,0,0.007362885,6654.0,6,0,0,0,0,0,0,119.5759597315998,2
0,0.262763921,67,0,0.314768683,11239.0,12,0,2,0,0,0,0,3.166875164754701,3
0,0.059681656,34,2,0.097451274,2000.0,6,0,0,0,1,2,1,10.157308883580317,1
0,0.0,59,0,0.070315675,7380.0,2,0,0,0,1,0,0,14.0221627293018,2
0,0.239340853,46,0,0.179504658,4400.0,5,0,1,0,0,0,0,5.540023238624678,2
0,0.042882966,54,0,0.145134228,4767.0,7,0,1,0,0,0,0,6.843023798640795,2
